tracking_id	uid	accountNameJa	accountNameEn	title	authors	authorsJa	journal	volume	number	pages	publicationDate	journalType	pubmedId	doi	description	url
tracking-4467	shunsukesumi	角 俊輔	"Sumi,Shunsuke"	Deep generative design of RNA family sequences.	"Shunsuke Sumi,Michiaki Hamada,Hirohide Saito"		Nature methods	21		435-443	2023/5/1	DOMESTIC	38238559	10.1038/s41592-023-02148-8	"本研究では、機械学習を用いたRNA設計手法を提案した。
学習の計算の一部にddbjの計算機を使用し、その旨、謝辞に記載させて頂いた。"	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38238559&retmode=xml
tracking-4469	kailab-osakafbs	河口 真一	"Kawaguchi,Shinichi"	無し	無し		無し					INTERNATIONAL				
tracking-4474	ark	林 方州	"Lin,Fangzhou"	InfoCD: A Contrastive Chamfer Distance Loss for Point Cloud Completion	"Lin F, Yue Y, Zhang Z, Hou S, Yamada KD, Kolachalama VB, Saligrama V"		"In Proceeding of Advances in Neural Information Processing Systems (NeurIPS), 2023"					INTERNATIONAL				
tracking-4474	ark	林 方州	"Lin,Fangzhou"	Hyperbolic Chamfer Distance for Point Cloud Completion	"Lin F, Yue Y, Hou S, Yu X, Xu Y, Yamada KD, Zhang Z"		"In Proceeding of International Conference on Computer Vision (ICCV), 2023."					INTERNATIONAL				
tracking-4479	th0609	堀口 崇典	"HORIGUCHI,TAKANORI"	無し	無し		無し					INTERNATIONAL				
tracking-4483	mizukurage	西口 智也	"NISHIGUCHI,TOMOYA"	無し	無し		無し					INTERNATIONAL				
tracking-4495	ueno-k	植野 和子	"UENO,KAZUKO"	ありません	ありません		ありません					INTERNATIONAL				
tracking-4501	atabek	null null	"Bektash,Atabek"	none	none		none					INTERNATIONAL				
tracking-4522	akira-kimura	木村　 晃	"Kimura,Akira"	なし	なし		なし					INTERNATIONAL				
tracking-4548	sho942ohno	大野 翔	"Ohno,Sho"	Identification of two 6'-deoxychalcone 4'-glucosyltransferase genes in dahlia (Dahlia variabilis).	"Kei Maruyama,Haruka Yamada,Motoaki Doi,Sho Ohno"		Planta	259		114	2023/8/7	DOMESTIC	38587670	10.1007/s00425-024-04395-1		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38587670&retmode=xml
tracking-4550	juninamo	稲毛 純	"Inamo,Jun"	Long-read sequencing for 29 immune cell subsets reveals disease-linked isoforms.	"Jun Inamo,Akari Suzuki,Mahoko Takahashi Ueda,Kensuke Yamaguchi,Hiroshi Nishida,Katsuya Suzuki,Yuko Kaneko,Tsutomu Takeuchi,Hiroaki Hatano,Kazuyoshi Ishigaki,Yasushi Ishihama,Kazuhiko Yamamoto,Yuta Kochi"		Nature communications	15		4285	2022/12/4	DOMESTIC	38806455	10.1038/s41467-024-48615-4		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38806455&retmode=xml
tracking-4555	nig-rakusaito	齋藤 絡	"SAITO,RAKU"	ADMA-histones define genomic loading of Rhino at the initial step of piRNA cluster formation	"Raku Saito, Hirotsugu Ishizu, Ritsuko Harigai, Kensaku Murano, Mikiko C. Siomi"		BioRxiv				2024/3/15	INTERNATIONAL		https://doi.org/10.1101/2024.03.15.585151		https://www.biorxiv.org/content/10.1101/2024.03.15.585151v1
tracking-4559	satokoy	吉田 聡子	"yoshida,satoko"	Strigolactones in the rhizosphere communication: multiple molecules with diverse functions	"45.	Kee, Y-J., Ogawa, S., Ichihashi, Y., Shirasu, K., Yoshida, S. "		Plant and Cell Physiology	64		955-966	2023/8/1	INTERNATIONAL		doi.org/10.1093/pcp/pcad055		
tracking-4560	k-tasaki	田崎 啓介	"TASAKI,KEISUKE"	Production of yellow-flowered gentian plants by genetic engineering of betaxanthin pigments	"Masahiro Nishihara, Akiko Hirabuchi, Fumina Goto , Yuzo Nishizaki, Shota Uesugi , Aiko Watanabe, Keisuke Tasaki, Rie Washiashi and Nobuhiro Sasaki"		New Phytologist					INTERNATIONAL		https://doi.org/10.1111/nph.19218 open_in_new		
tracking-4561	kakutani	角谷 徹仁	"kakutani,tetsuji"	Cotranscriptional demethylation induces global loss of H3K4me2 from active genes in Arabidopsis.	"Shusei Mori,Satoyo Oya,Mayumi Takahashi,Kazuya Takashima,Soichi Inagaki,Tetsuji Kakutani"		The EMBO journal	42		e113798	2023/9/20	DOMESTIC	37849386	10.15252/embj.2023113798		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=37849386&retmode=xml
tracking-4566	akinobu-matsumo	松本 有樹修	"Matsumoto,Akinobu"	The ASC-1 complex promotes translation initiation by scanning ribosomes.	"Yuki Kito,Akinobu Matsumoto,Kazuya Ichihara,Chisa Shiraishi,Ronghao Tang,Atsushi Hatano,Masaki Matsumoto,Peixun Han,Shintaro Iwasaki,Keiichi I Nakayama"		The EMBO journal	42		e112869	2023/3/18	DOMESTIC	37092320	10.15252/embj.2022112869		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=37092320&retmode=xml
tracking-4566	akinobu-matsumo	松本 有樹修	"Matsumoto,Akinobu"	RPL3L-containing ribosomes determine translation elongation dynamics required for cardiac function.	"Chisa Shiraishi,Akinobu Matsumoto,Kazuya Ichihara,Taishi Yamamoto,Takeshi Yokoyama,Taisuke Mizoo,Atsushi Hatano,Masaki Matsumoto,Yoshikazu Tanaka,Eriko Matsuura-Suzuki,Shintaro Iwasaki,Shouji Matsushima,Hiroyuki Tsutsui,Keiichi I Nakayama"		Nature communications	14		2131	2022/7/12	DOMESTIC	37080962	10.1038/s41467-023-37838-6		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=37080962&retmode=xml
tracking-4571	edward	夏 天	"Tian,Xia"	LSN-GAN: A Novel Least Square Gradient Normalization for Generative Adversarial Networks	Tian XIA	夏天	2024 4th IEEE International Conference on Software Engineering and Artificial Intelligence (SEAI)					INTERNATIONAL			"本論文はすでに受理されており、まだオンラインでは公開されていません。
現在、他に二つの論文が投稿中です。

"	
tracking-4578	yuma-takahashi	高橋 佑磨	"Takahashi,Yuma"	Rapid seasonal changes in phenotypes in a wild Drosophila population.	"Takahisa Ueno,Akiko Takenoshita,Kaiya Hamamichi,Mitsuhiko P Sato,Yuma Takahashi"		Scientific reports	13		21940	2023/10/11	DOMESTIC	38114661	10.1038/s41598-023-48571-x		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38114661&retmode=xml
tracking-4584	kshirane	白根 健次郎	"Shirane,Kenjiro"	N/A	N/A		N/A					INTERNATIONAL				
tracking-4588	hiromics	鈴木 啓道	"Suzuki,Hiromichi"	Development of a rapid and comprehensive genomic profiling test supporting diagnosis and research for gliomas.	"Takuma Nakashima,Ryo Yamamoto,Makoto Ohno,Hirokazu Sugino,Masamichi Takahashi,Yusuke Funakoshi,Shohei Nambu,Atsuhito Uneda,Shunsuke Yanagisawa,Takeo Uzuka,Yoshiki Arakawa,Ryosuke Hanaya,Joji Ishida,Koji Yoshimoto,Ryuta Saito,Yoshitaka Narita,Hiromichi Suzuki"		Brain tumor pathology	41		50-60	2023/9/15	DOMESTIC	38332448	10.1007/s10014-023-00476-3		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38332448&retmode=xml
tracking-4589	takeshima	武島 弘彦	"Takeshima,Hirohiko"	なし	なし		なし					INTERNATIONAL				
tracking-4596	kenrouh	細川 健太郎	"Hosokawa,Kentaro"	 	 		 					INTERNATIONAL				
tracking-4598	otar	太田 亮作	"ota,ryosaku"	該当なし	該当なし		該当なし					INTERNATIONAL				
tracking-4606	wkawam	川村 亘	"Kawamura,Wataru"	なし	なし		なし					INTERNATIONAL				
tracking-4615	akp-tomoya	田中 智哉	"Tanaka,Tomoya"	無し	無し		無し					INTERNATIONAL				
tracking-4616	nmaruoka	丸岡 奈津美	"MARUOKA,NATSUMI"	RNA-seq analysis to identify genes related to resting egg production of panarctic Daphnia pulex	"Natsumi Maruoka, Takashi Makino, Jotaro Urabe"		BMC genomics	24	262			INTERNATIONAL		10.1186/s12864-023-09369-3		
tracking-4616	nmaruoka	丸岡 奈津美	"MARUOKA,NATSUMI"	To lose is to win: Long‐term co‐occurrence of two asexual populations realized by a dormant strategy of the inferior competitor	"Natsumi Maruoka, Kenyu Yamaki, Wataru Makino, Jotaro Urabe"		Functional Ecology					INTERNATIONAL		10.1111/1365-2435.14551		
tracking-4619	tanakar	田中 龍聖	"tanaka,ryusei"	"Differentially Expressed Genes Associated with Body Size Changes and Transposable Element Insertions between Caenorhabditis elegans and Its Sister Species, Caenorhabditis inopinata"	"Kazuma Kawahara, Taruho Inada, Ryusei Tanaka, Mehmet Dayi, Takashi Makino, Shinichiro Maruyama, Taisei Kikuchi, Asako Sugimoto, Masakado Kawata"		Genome Biol Evol				2023/4/6	INTERNATIONAL	37071793			
tracking-4622	fukamatsu	深松 陽介	"Fukamatsu,Yosuke"	なし	なし		なし					INTERNATIONAL				
tracking-4623	tomanamitsuru	苫名 充	"TOMANA,MITSURU"	nd	nd		nd					INTERNATIONAL				
tracking-4629	iguchi-a	井口 亮	"IGUCHI,AKIRA"	Whole transcriptome analysis of demersal fish eggs reveals complex responses to ocean deoxygenation and acidification.	"Akira Iguchi,Masahiro Hayashi,Makiko Yorifuji,Miyuki Nishijima,Kodai Gibu,Taiga Kunishima,Tomoko Bell,Atsushi Suzuki,Tsuneo Ono"		The Science of the total environment	917		169484	2023/4/10	INTERNATIONAL	38302347	10.1016/j.scitotenv.2023.169484	アセンブル・マッピングでスパコンを活用した。	https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38302347&retmode=xml
tracking-4635	zhengwanjing	Zheng Wanjing	"Zheng,Wanjing"	Different Host-Endogenous Retrovirus Relationships between Mammals and Birds Reflected in Genome-Wide Evolutionary Interaction Patterns.	"Wanjing Zheng,Jun Gojobori,Alexander Suh,Yoko Satta"		Genome biology and evolution	16			2024/3/21	INTERNATIONAL	38527852	10.1093/gbe/evae065		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38527852&retmode=xml
tracking-4636	sayakak0710	家弓 紗矢香	"Kayumi,Sayaka"	無し	無し		無し					INTERNATIONAL				
tracking-4638	tamaoki	玉置 大介	"Tamaoki,Daisuke"	無し	無し		無し					INTERNATIONAL				
tracking-4641	hamadam	濱田 麻友子	"HAMADA,MAYUKO"	Fbxl4 Regulates the Photic Entrainment of Circadian Locomotor Rhythms in the Cricket Gryllus bimaculatus.	"Kazuki Takeuchi, Mirai Matsuka, Tsugumichi Shinohara, Mayuko Hamada, Yasuaki Tomiyama, Kenji Tomioka."		Zoological Science					INTERNATIONAL				
tracking-4641	hamadam	濱田 麻友子	"HAMADA,MAYUKO"	Evaluation of the Effects of Environmental Factors on Seasonal Variations in Fish Diversity on a Coastal Island in Western Japan.	"Nguyen Hong Nhat, Mitsuyo Saito, Mayuko Hamada, Shin-ichi Onodera"		Environments					INTERNATIONAL				
tracking-4641	hamadam	濱田 麻友子	"HAMADA,MAYUKO"	Model systems for discovering evolutionary singularity of bilaterian physiological regulation: lessons from studies on simple/primitive flatworms.	"Shunsuke Mori, Aoshi Kobayashi, Hirotaka Sakamoto, Mayuko Hamada, Tatsuya Sakamoto, Ryo Nakamura"		Biophysics and Physicobiology					INTERNATIONAL				
tracking-4641	hamadam	濱田 麻友子	"HAMADA,MAYUKO"	" Structure of putative epidermal sensory receptors in an acoel flatworm, Praesagittifera naikaiensis."	"Tosuke Sakagami, Kaho Watanabe, Mayuko Hamada, Tatsuya Sakamoto, Toshimitsu Hatabu, Motonori Ando"		Cell and Tissue Research					INTERNATIONAL				
tracking-4642	ttakei	武井 敬仁	"TAKEI,TAKAHITO"	ARGONAUTE1-binding Tudor domain proteins function in small interfering RNA production for RNA-directed DNA methylation.	"Takahito Takei,Michio Tsukada,Kentaro Tamura,Ikuko Hara-Nishimura,Yoichiro Fukao,Yukio Kurihara,Minami Matsui,Hidetoshi Saze,Masayuki Tsuzuki,Yuichiro Watanabe,Takahiro Hamada"		Plant physiology	195		1333-1346	2023/9/18	DOMESTIC	38446745	10.1093/plphys/kiae135		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38446745&retmode=xml
tracking-4648	ycuped	辻本 信一	"Tsujimoto,Shinichi"	KRAS G12 mutations as adverse prognostic factors in KMT2A-rearranged acute myeloid leukemia.	"Shinju Iyoda,Kenichi Yoshida,Kota Shoji,Nana Ito,Miu Tanaka,Yasuhito Nannya,Genki Yamato,Shinichi Tsujimoto,Norio Shiba,Yasuhide Hayashi,Yusuke Shiozawa,Yuichi Shiraishi,Kenichi Chiba,Ai Okada,Hiroko Tanaka,Satoru Miyano,Yuhki Koga,Hiroaki Goto,Hiroshi Moritake,Kiminori Terui,Etsuro Ito,Nobutaka Kiyokawa,Daisuke Tomizawa,Takashi Taga,Akio Tawa,Junko Takita,Momoko Nishikori,Souichi Adachi,Seishi Ogawa,Hidemasa Matsuo"		Leukemia				2024/3/19	DOMESTIC	38632314	10.1038/s41375-024-02244-4		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38632314&retmode=xml
tracking-4648	ycuped	辻本 信一	"Tsujimoto,Shinichi"	High IL2RA/CD25 expression is a prognostic stem cell biomarker for pediatric acute myeloid leukemia without a core-binding factor.	"Takahiro Aoki,Norio Shiba,Shinichi Tsujimoto,Genki Yamato,Yusuke Hara,Shota Kato,Kenichi Yoshida,Seishi Ogawa,Yasuhide Hayashi,Shotaro Iwamoto,Tomohiko Taki,Akira Shimada,Yuka Iijima-Yamashita,Keizo Horibe,Akio Tawa,Takashi Taga,Souichi Adachi,Daisuke Tomizawa"		Pediatric blood & cancer	71		e30803	2023/11/19	DOMESTIC	38054691	10.1002/pbc.30803		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38054691&retmode=xml
tracking-4652	ryu-yuki	幸 龍三郎	"Yuki,Ryuzaburo"	Eph signal inhibition potentiates the growth-inhibitory effects of PLK1 inhibition toward cancer cells.	"Ryuzaburo Yuki,Hiroki Kuwajima,Ryoko Ota,Yuki Ikeda,Youhei Saito,Yuji Nakayama"		European journal of pharmacology	963		176229	2023/8/8	DOMESTIC	38072041	10.1016/j.ejphar.2023.176229		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38072041&retmode=xml
tracking-4653	ikumi1220	鵜飼 生望	"Ukai,Ikumi"	無し	無し		無し					INTERNATIONAL				
tracking-4654	debalab	岡 香織	"Oka ,Kaori"	Cellular senescence induction leads to progressive cell death via the INK4a-RB pathway in naked?mole-rats.	"Yoshimi Kawamura,Kaori Oka,Takashi Semba,Mayuko Takamori,Yuki Sugiura,Riyo Yamasaki,Yusuke Suzuki,Takeshi Chujo,Mari Nagase,Yuki Oiwa,Shusuke Fujioka,Sayuri Homma,Yuki Yamamura,Shingo Miyawaki,Minoru Narita,Takaichi Fukuda,Yusuke Sakai,Takatsugu Ishimoto,Kazuhito Tomizawa,Makoto Suematsu,Takuya Yamamoto,Hidemasa Bono,Hideyuki Okano,Kyoko Miura"		The EMBO journal	42		e111133	2023/5/4	DOMESTIC	37431790	10.15252/embj.2022111133		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=37431790&retmode=xml
tracking-4658	skh12	今井 咲帆	"imai,sakiho"	無し	無し		無し					INTERNATIONAL				
tracking-4668	yyamagata63	山形 悦透	"Yamagata,Yoshiyuki"	Development of genomic and genetic resources facilitating molecular genetic studies on untapped Myanmar rice germplasms	"Tomoyuki Furuta, Ohm Mar Saw, Sandar Moe, Khin Thanda Win, Moe Moe Hlaing, Aye Lae Lae Hlaing, Min San Thein, Hideshi Yasui, Motoyuki Ashikari, Atsushi Yoshimura, Yoshiyuki Yamagata"		Breeding Science	74		124-137		INTERNATIONAL		10.1270/jsbbs.23077		
tracking-4670	mhiromi	松前 ひろみ	"Matsumae,Hiromi"	なし	なし		なし					INTERNATIONAL				
tracking-4671	yrsg	杉原 由利子	"Sugihara,Yuriko"	Recent advances in the molecular understanding of medulloblastoma	"Yusuke Funakoshi , Yuriko Sugihara , Atsuhito Uneda , Takuma Nakashima , Hiromichi Suzuki "		Cancer science	114	3	741-749		INTERNATIONAL		https://doi.org/10.1111/cas.15691		
tracking-4678	kohanada	花田 耕介	"hanada,kousuke"	Expression profiles in knock-down transgenic plants of high and low diversified duplicate genes in Arabidopsis thaliana	"Tomoyuki Takeda, Akihiro Ezoe, Kousuke Hanada "		Genes Genet Syst 					INTERNATIONAL	37779055			
tracking-4679	masayauenoddbj	上野 将也	"Ueno,Masaya"	Targeting cis-regulatory elements of FOXO family is a novel therapeutic strategy for induction of leukemia cell differentiation.	"Kenta Kurayoshi,Yusuke Takase,Masaya Ueno,Kumiko Ohta,Kyoko Fuse,Shuji Ikeda,Takayoshi Watanabe,Yuki Nishida,Shin-Ichi Horike,Kazuyoshi Hosomichi,Yuichi Ishikawa,Yuko Tadokoro,Masahiko Kobayashi,Atsuko Kasahara,Yongwei Jing,Mahmoud I Shoulkamy,Makiko Meguro-Horike,Kensuke Kojima,Hitoshi Kiyoi,Hiroshi Sugiyama,Hiroki Nagase,Atsushi Tajima,Atsushi Hirao"		Cell death & disease	14		642	2023/4/20	DOMESTIC	37773170	10.1038/s41419-023-06168-2		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=37773170&retmode=xml
tracking-4706	185s304s	鵜崎 真妃	"Uzaki,Mai"	Integration of cell differentiation and initiation of monoterpenoid indole alkaloid metabolism in seed germination of Catharanthus roseus.	"Mai Uzaki,Tetsuya Mori,Mayuko Sato,Mayumi Wakazaki,Noriko Takeda-Kamiya,Kotaro Yamamoto,Akio Murakami,Delia Ayled Serna Guerrero,Chizuko Shichijo,Miwa Ohnishi,Kimitsune Ishizaki,Hidehiro Fukaki,Sarah E O'Connor,Kiminori Toyooka,Tetsuro Mimura,Masami Yokota Hirai"		The New phytologist	242		1156-1171	2023/12/1	DOMESTIC	38513692	10.1111/nph.19662		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38513692&retmode=xml
tracking-4707	dev2018	鈴木 歩	"Suzuki,Ayumu"	MAX controls meiotic entry in sexually undifferentiated germ cells.	"Ayumu Suzuki,Kousuke Uranishi,Masazumi Nishimoto,Yosuke Mizuno,Seiya Mizuno,Satoru Takahashi,Robert N Eisenman,Akihiko Okuda"		Scientific reports	14		5236	2023/11/16	DOMESTIC	38433229	10.1038/s41598-024-55506-7		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38433229&retmode=xml
tracking-4707	dev2018	鈴木 歩	"Suzuki,Ayumu"	Similarity and dissimilarity in alterations of the gene expression profile associated with inhalational anesthesia between sevoflurane and desflurane.	"Takehiro Nogi,Kousuke Uranishi,Ayumu Suzuki,Masataka Hirasaki,Tina Nakamura,Tomiei Kazama,Hiroshi Nagasaka,Akihiko Okuda,Tsutomu Mieda"		PloS one	19		e0298264	2023/5/27	DOMESTIC	38547201	10.1371/journal.pone.0298264		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38547201&retmode=xml
tracking-4710	skuraku	工樂 樹洋	"Kuraku,Shigehiro"	Elasmobranch genome sequencing reveals evolutionary trends of vertebrate karyotype organization.	"Kazuaki Yamaguchi,Yoshinobu Uno,Mitsutaka Kadota,Osamu Nishimura,Ryo Nozu,Kiyomi Murakumo,Rui Matsumoto,Keiichi Sato,Shigehiro Kuraku"		Genome research	33		1527-1540	2022/10/17	DOMESTIC	37591668	10.1101/gr.276840.122		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=37591668&retmode=xml
tracking-4710	skuraku	工樂 樹洋	"Kuraku,Shigehiro"	Chromosomal DNA sequences of the Pacific saury genome: versatile resources for fishery science and comparative biology.	"Mana Sato,Kazuya Fukuda,Mitsutaka Kadota,Hatsune Makino-Itou,Kaori Tatsumi,Shinya Yamauchi,Shigehiro Kuraku"		DNA research : an international journal for rapid publication of reports on genes and genomes	31			2023/10/30	DOMESTIC	38451834	10.1093/dnares/dsae004		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=38451834&retmode=xml
tracking-4712	emiko-yoro	養老 瑛美子	"Yoro,Emiko"	無し	無し		無し					INTERNATIONAL				
tracking-4719	kasai	浅井 謙志	"Asai,Kenshi"	無し	無し		なし					DOMESTIC				
tracking-4721	mise-33	美世 一守	"Mise,Kazumori"	Global soil metagenomics reveals distribution and predominance of Deltaproteobacteria in nitrogen-fixing microbiome	"Yoko Masuda, Kazumori Mise, Zhenxing Xu, Zhengcheng Zhang, Yutaka Shiratori, Keishi Senoo, Hideomi Itoh"		Microbiome	12		95	2024/5/24	INTERNATIONAL		10.1186/s40168-024-01812-1	"Biological nitrogen fixation is a fundamental process sustaining all life on earth. While distribution and diversity of N2-fixing soil microbes have been investigated by numerous PCR amplicon sequencing of nitrogenase genes, their comprehensive understanding has been hindered by lack of de facto standard protocols for amplicon surveys and possible PCR biases. Here, by fully leveraging the planetary collections of soil shotgun metagenomes along with recently expanded culture collections, we evaluated the global distribution and diversity of terrestrial diazotrophic microbiome."	
tracking-4730	tosuke	坂上 登亮	"Sakagami,Tosuke"	"Structure of putative epidermal sensory receptors in an acoel flatworm, Praesagittifera naikaiensis"	"Tosuke Sakagami, Kaho Watanabe, Mayuko Hamada, Tatsuya Sakamoto, Toshimitsu Hatabu, Motonori Ando"	坂上登亮，渡邉佳穂，濱田麻友子，坂本竜哉，畑生俊光，安藤元紀	Cell and Tissue Research	395	3	299-311	2024/2/2	INTERNATIONAL		10.1007/s00441-024-03865-y		https://link.springer.com/article/10.1007/s00441-024-03865-y
tracking-4733	yanakamura	中村 恭菜	"Nakamura,Yasuna"	Alpha 7 nicotinic acetylcholine receptors signaling boosts cell-cell interactions in macrophages effecting anti-inflammatory and organ protection.	"Yasuna Nakamura,Hirotaka Matsumoto,Chia-Hsien Wu,Daichi Fukaya,Rie Uni,Yosuke Hirakawa,Mikako Katagiri,Shintaro Yamada,Toshiyuki Ko,Seitaro Nomura,Youichiro Wada,Issei Komuro,Masaomi Nangaku,Reiko Inagi,Tsuyoshi Inoue"		Communications biology	6		666	2022/9/2	DOMESTIC	37353597	10.1038/s42003-023-05051-2		https://eutils.ncbi.nlm.nih.gov/entrez/eutils/efetch.fcgi?db=pubmed&id=37353597&retmode=xml
tracking-4746	makikoyorifuji	依藤 実樹子	"Yorifuji,Makiko"	Testing the potential for poleward coral range shifts by in situ transplantation of juveniles from subtropical to temperate reefs in Japan	"Makiko Yorifuji, Yukuto Sato, Taiga Kijima, Takuma Mezaki, Frederic Sinniger, Eugenia Sampayo, Saki Harii"		Molecular Ecology					INTERNATIONAL			現在、論文投稿に向けた最終調整中です。公表次第お知らせします。	
